term	estimate	std.error	statistic	p.value	conf.low	conf.high	model
(Intercept)	945231.7247445897	21685.655459176163	43.587878933335176	0	902726.2311763426	987737.2183128367	Linear model
treatment	359255.26663912163	54525.51451812486	6.588755187623243	4.537826829296508e-11	252381.21291183046	466129.3203664128	Linear model
postPost	-77878.61783071725	12838.058154750404	-6.066230335769292	1.3313291590287683e-9	-103042.1642751767	-52715.07138625779	Linear model
treatment:postPost	-242201.83493710964	44189.38608307278	-5.48099569615627	4.276848549804367e-8	-328816.3100898101	-155587.35978440917	Linear model
postPost	-85721.89337575626	12010.602806133124	-7.137184932298571	9.896917118108654e-13	-109263.85965041569	-62179.92710109683	Linear model with fixed effect
treatment:postPost	-248056.14540574915	43595.340433969955	-5.689969224611471	1.2908092738542918e-8	-333507.313077761	-162604.97773373732	Linear model with fixed effect
(Intercept)	2250952.391661337	31089.898348820778	72.40140724830367	0	2190013.8843244943	2311890.89899818	Linear model assets weighted
treatment	93738.18475203215	61524.45526771665	1.5235922747164705	0.12762528353736033	-26854.31209893385	214330.68160299814	Linear model assets weighted
postPost	-149064.27718585636	30682.52127122238	-4.858279926482642	1.1924221310608031e-6	-209204.29522712302	-88924.25914458971	Linear model assets weighted
treatment:postPost	-430388.71048006305	84174.2640412983	-5.113067698090025	3.196836425307415e-7	-595376.5129264669	-265400.9080336592	Linear model assets weighted
treatment:postPost	-423511.01065426273	84358.18292451653	-5.0203903874176525	5.156657045545289e-7	NA	NA	Linear model assets weighted with fixed effect
(Intercept)	41395168.86836273	8563232.793145617	4.834058569737497	1.3469971213266392e-6	24610597.108413983	58179740.628311485	Event study
anio_fiscal	-20098.526607724496	4251.0873309600565	-4.727855497427639	2.2833986419556993e-6	-28430.97325350783	-11766.079961941161	Event study
treatment	519192.55152774515	57270.62262902592	9.06559991308018	1.3426172358160596e-19	406937.88106926286	631447.2219862274	Event study
i(anio_fiscal, treatment, ref = 2014)2012	-265990.664184514	41154.91990925676	-6.463155918441871	1.0473881132421836e-10	-346657.36135112424	-185323.9670179038	Event study
i(anio_fiscal, treatment, ref = 2014)2013	-198825.45235529495	32216.407898885926	-6.17155869702564	6.882790916635585e-10	-261972.00264637906	-135678.90206421085	Event study
i(anio_fiscal, treatment, ref = 2014)2015	-283458.71122094203	37845.14560003444	-7.489962232320862	7.15462892761726e-14	-357638.0051200802	-209279.41732180386	Event study
i(anio_fiscal, treatment, ref = 2014)2016	-481306.558778826	48757.16581126466	-9.871504029621565	6.189914877596334e-23	-576874.2220830338	-385738.8954746182	Event study
i(anio_fiscal, treatment, ref = 2014)2017	-477917.7064031666	51718.89285923545	-9.240679372312293	2.6705138663321563e-20	-579290.574513886	-376544.83829244715	Event study
anio_fiscal2013	86458.48164002382	11441.365000095302	7.55665793716953	4.338048264546528e-14	64032.27691716483	108884.68636288281	Event study with fixed effects
anio_fiscal2014	201913.92393724484	15251.222165894353	13.239196291348781	8.075641262960759e-40	172020.02311655582	231807.82475793385	Event study with fixed effects
anio_fiscal2015	95338.58681593444	17256.835845474165	5.52468527079014	3.3475204275698536e-8	61513.48521869046	129163.68841317842	Event study with fixed effects
anio_fiscal2016	5122.063230152942	18824.41859681142	0.2720967558074035	0.7855508139091039	-31775.655288342918	42019.7817486488	Event study with fixed effects
anio_fiscal2017	-53352.08708006055	20033.115737919976	-2.6631946711650185	0.007747301839029507	-92618.97129986994	-14085.202860251164	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2012	-79596.41389202097	41849.885013530424	-1.9019505995365762	0.05719391417623968	-161626.31932146265	2433.491537420705	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2013	-93676.6349549505	33040.6746414757	-2.8351913504017543	0.0045850414488098155	-158439.6185399456	-28913.651369955398	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2015	-220559.24533269028	38299.99957790463	-5.7587270956507135	8.61625351909451e-9	-295631.02491601335	-145487.4657493672	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2016	-364315.3505469189	48977.53629366347	-7.438417244234735	1.0658113846304976e-13	-460316.15602194786	-268314.54507189	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2017	-345065.08564466727	51574.463554512855	-6.69061899751885	2.2891786278620905e-11	-446156.12488128815	-243974.04640804642	Event study with fixed effects
(Intercept)	49824379.41719207	19921415.120954335	2.5010461914818647	0.012382702661646398	10779123.259049937	88869635.5753342	Event study assets weighted
anio_fiscal	-23652.385978990977	9890.549499845589	-2.391412729834701	0.01678367354008644	-43037.50678599897	-4267.265171982981	Event study assets weighted
treatment	474437.0347552127	55385.46163256742	8.56609335321017	1.0705510508136366e-17	365883.5246882556	582990.5448221698	Event study assets weighted
anio_fiscal::2012:treatment	-613903.5294665811	71280.11702569973	-8.612549404839513	7.145348799742951e-18	-753609.9916507528	-474197.0672824093	Event study assets weighted
anio_fiscal::2013:treatment	-425144.7405366092	59852.230780011894	-7.1032396787220415	1.2186578571355212e-12	-542452.9572598122	-307836.52381340624	Event study assets weighted
anio_fiscal::2015:treatment	-590540.5282713785	72120.02508070193	-8.1883017596093	2.649378761013411e-16	-731893.1799936796	-449187.87654907734	Event study assets weighted
anio_fiscal::2016:treatment	-976922.6753389947	87655.95130807033	-11.144966893412189	7.577246747978338e-29	-1148725.1829334092	-805120.1677445802	Event study assets weighted
anio_fiscal::2017:treatment	-994991.9595604441	92580.03197753412	-10.747371094037787	6.097473750310448e-27	-1176445.4879239774	-813538.4311969108	Event study assets weighted
anio_fiscal::2012:treatment	-25545.056206653215	77773.51446318181	-0.32845444085912195	0.7425680860982287	-177978.34350559453	126888.2310922881	Event study assets weighted with fixed effects
anio_fiscal::2013:treatment	-60390.31232071042	65862.10557290132	-0.9169204627669505	0.3591843203083923	-189477.66718957177	68697.04254815092	Event study assets weighted with fixed effects
anio_fiscal::2015:treatment	-304122.19575766136	76656.02875217269	-3.9673617419039795	7.267264517786957e-5	-454365.2513097867	-153879.14020553607	Event study assets weighted with fixed effects
anio_fiscal::2016:treatment	-574759.5220040395	91033.83542928209	-6.313691159926251	2.724574074071787e-10	-753182.5608199787	-396336.4831881003	Event study assets weighted with fixed effects
anio_fiscal::2017:treatment	-483326.98861884687	94672.30505421104	-5.105262709533535	3.3033526965138466e-7	-668881.2968584897	-297772.6803792039	Event study assets weighted with fixed effects
