term	estimate	std.error	statistic	p.value	conf.low	conf.high	model
(Intercept)	0.003890428574854014	0.001000521190032368	3.8884019785009794	1.0175312871687506e-4	0.001929135380741491	0.005851721768966537	Linear model
treatment	0.23823897364181876	0.009908954090937562	24.042797196901446	3.10922728634243e-123	0.21881473314302377	0.25766321414061377	Linear model
postPost	0.0011334983964474813	0.00148097558245434	0.7653727785092825	0.44407301033332724	-0.0017696158598538353	0.004036612652748798	Linear model
treatment:postPost	-0.057627224834772	0.011459220753041758	-5.028895600905089	5.044330999263671e-7	-0.08009040891990536	-0.035164040749638636	Linear model
postPost	0.0011849870201443905	0.0014885103542226353	0.7960892020554617	0.4260099819859735	-0.001732996469529999	0.00410297050981878	Linear model with fixed effect
treatment:postPost	-0.05630536501325462	0.011548681512028054	-4.875479937221586	1.1118693149673362e-6	-0.07894468484331703	-0.03366604518319222	Linear model with fixed effect
(Intercept)	0.005664577246891293	0.0015874255786354318	3.5684049212314095	3.6134188568734556e-4	0.0025527920947576496	0.008776362399024936	Linear model assets weighted
treatment	0.21282441576960542	0.012360021654034948	17.218773698517637	3.146137829611427e-65	0.18859541733294272	0.23705341420626813	Linear model assets weighted
postPost	0.001317814608959614	0.0027576066501593046	0.4778834606028691	0.6327466931987142	-0.004087843171083911	0.006723472389003139	Linear model assets weighted
treatment:postPost	-0.03796639757341367	0.015282531464240974	-2.4843003047139036	0.013001682640987371	-0.06792430875833982	-0.008008486388487512	Linear model assets weighted
treatment:postPost	-0.03858706316704237	0.015327675307565118	-2.5174765509285915	0.011819883712339068	NA	NA	Linear model assets weighted with fixed effect
(Intercept)	-0.4886614302791961	1.0464903816242568	-0.4669526245628222	0.6405469666343118	-2.540066888446212	1.5627440278878197	Event study
anio_fiscal	2.4478271122944283e-4	5.195798050402072e-4	0.471116677081975	0.6375707438381628	-7.737348659302256e-4	0.0012633002883891112	Event study
treatment	0.26231859771945565	0.008643773668005108	30.3476939349334	3.348964021581711e-191	0.2453744529924068	0.2792627424465045	Event study
i(anio_fiscal, treatment, ref = 2014)2012	-0.052551973974351796	0.01376742350953315	-3.8171248191764113	1.360727845636681e-4	-0.07953986438240115	-0.025564083566302437	Event study
i(anio_fiscal, treatment, ref = 2014)2013	-0.022821345742349033	0.01056143480759007	-2.1608186915993906	0.030740042556261605	-0.04352462729257019	-0.0021180641921278755	Event study
i(anio_fiscal, treatment, ref = 2014)2015	-0.038972083477584823	0.011564685247124756	-3.3699216748915988	7.555846768353913e-4	-0.061642008452063336	-0.01630215850310631	Event study
i(anio_fiscal, treatment, ref = 2014)2016	-0.1088225438880462	0.014866406832065705	-7.320029992272529	2.729199663419339e-13	-0.1379647401797088	-0.0796803475963836	Event study
i(anio_fiscal, treatment, ref = 2014)2017	-0.09827781992791333	0.01664687210370669	-5.903680842602871	3.7054026441839e-9	-0.13091021186824703	-0.06564542798757964	Event study
anio_fiscal2013	-3.2357005722998974e-5	4.4128314501612926e-4	-0.07332481670428699	0.9415499589027889	-8.974213555416918e-4	8.327073440956938e-4	Event study with fixed effects
anio_fiscal2014	-0.005162824880310227	0.0015466038549770556	-3.33816889418449	8.481886408422557e-4	-0.008194692000872715	-0.0021309577597477397	Event study with fixed effects
anio_fiscal2015	-0.002903801698171641	0.0016256742830159107	-1.786213713601091	0.07411247192113253	-0.006090673625044639	2.830702287013572e-4	Event study with fixed effects
anio_fiscal2016	-9.244966597943177e-4	0.002132378479301248	-0.43355186181454197	0.6646286600191547	-0.005104680343666231	0.003255687024077596	Event study with fixed effects
