term	estimate	std.error	statistic	p.value	conf.low	conf.high	model
(Intercept)	1009861.9863693625	22849.66224123696	44.195926211410544	0	965074.5011170849	1054649.47162164	Linear model
treatment	409616.9893721952	57776.76793720562	7.089648729007917	1.3936820998063682e-12	296369.0947384678	522864.88400592265	Linear model
postPost	105324.27502322364	14689.237254547768	7.17016637406516	7.777149389914948e-13	76531.98960738239	134116.5604390649	Linear model
treatment:postPost	-87849.6304153742	46182.56202334144	-1.9022251379421853	0.05715745386437354	-178371.79191148345	2672.531080735047	Linear model
postPost	-31122.33026261312	10980.38102542245	-2.8343579508358405	0.004598202660091666	-52645.297994623834	-9599.362530602408	Linear model with fixed effect
treatment:postPost	-10661.609478051896	32777.087759046786	-0.3252762892307048	0.7449767192788628	-74908.94302266411	53585.724066560324	Linear model with fixed effect
(Intercept)	2402588.805982403	29305.120777159296	81.9852893373845	0	2345148.015358612	2460029.596606194	Linear model assets weighted
treatment	132357.0437437708	57849.4156164489	2.287958181311972	0.02215133759881684	18966.75283178028	245747.3346557613	Linear model assets weighted
postPost	7119.356054958869	25277.695068861412	0.2816457764667365	0.7782183290831722	-42427.301709856925	56666.01381977466	Linear model assets weighted
treatment:postPost	-52399.45456663869	62864.410988625394	-0.8335313055922815	0.40455605788860116	-175619.60768404254	70820.69855076517	Linear model assets weighted
treatment	-310648.5384779536	13390558390088.984	-2.3199072766665202e-8	0.9999999814898181	-26245012488103.59	26245011866806.51	Linear model assets weighted with fixed effect
treatment:postPost	-3496.164765040111	57404.30754885068	-0.060904223294826754	0.9514354859892733	-116006.54011824817	109014.21058816795	Linear model assets weighted with fixed effect
(Intercept)	-81434027.48529999	10513625.137068046	-7.745570763997169	1.001155670311251e-14	-102041721.05420463	-60826333.91639535	Event study
anio_fiscal	40951.87113478329	5221.464651154363	7.842985420906686	4.6408940471525936e-15	30717.309591164856	51186.43267840172	Event study
treatment	392887.8517455417	58038.31583057738	6.769456455153535	1.3319934836280126e-11	279127.29700834025	506648.4064827431	Event study
i(anio_fiscal, treatment, ref = 2014)2012	54301.83414593031	41209.30042229768	1.3177082258001271	0.1876178834356418	-26472.268432399702	135075.93672426033	Event study
i(anio_fiscal, treatment, ref = 2014)2013	15488.075292643234	29181.29892923761	0.5307534572124639	0.5955960959611122	-41710.01370485321	72686.16429013968	Event study
i(anio_fiscal, treatment, ref = 2014)2015	-126907.85114203034	33241.695061326514	-3.8177310425326447	1.3512975965212134e-4	-192064.69824318393	-61751.004040876745	Event study
i(anio_fiscal, treatment, ref = 2014)2016	-36415.46327573328	56975.31554618524	-0.6391445650917762	0.5227369137878788	-148092.43753152894	75261.51098006236	Event study
i(anio_fiscal, treatment, ref = 2014)2017	-37015.92768960939	62843.72527975086	-0.5890154908040826	0.555858173680999	-160195.53666458649	86163.68128536773	Event study
anio_fiscal2013	51107.98920297277	10498.327431311951	4.868203010180444	1.138175008113167e-6	30529.907926501375	71686.07047944417	Event study with fixed effects
anio_fiscal2014	97962.74200866497	13212.567733587308	7.414360628754738	1.2905468551349612e-13	72064.39825138079	123861.08576594914	Event study with fixed effects
anio_fiscal2015	49199.62381511652	14965.262748241194	3.2875883733413738	0.0010129263685530782	19865.770858829714	78533.47677140334	Event study with fixed effects
anio_fiscal2016	14893.554846675983	18132.944230503042	0.8213533697204123	0.4114586765101307	-20649.36402286666	50436.47371621862	Event study with fixed effects
anio_fiscal2017	-4421.721185953893	20473.58108248634	-0.21597204554196694	0.82901261086516	-44552.59139288374	35709.14902097595	Event study with fixed effects
