term	estimate	std.error	statistic	p.value	conf.low	conf.high	model
(Intercept)	0.6546559802899776	0.005152249866272721	127.06215678230949	0	0.644557338174163	0.6647546224057922	Linear model
treatmentTreatment	0.014666113536054258	0.012392021631960277	1.1835125834697438	0.23661568215376805	-0.009622807770305324	0.03895503484241384	Linear model
postPost	-0.11211012528498764	0.004751761363198178	-23.593382898658824	6.221239067471895e-122	-0.12142379187185455	-0.10279645869812072	Linear model
treatmentTreatment:postPost	-0.07330136761868697	0.013500005475032752	-5.429728732647728	5.6888667808515974e-8	-0.09976198723000247	-0.046840748007371466	Linear model
postPost	-0.11338031172472043	0.0045984550464537605	-24.65617486293731	1.4183623531798164e-132	-0.12239357325732848	-0.10436705019211238	Linear model with fixed effect
treatmentTreatment:postPost	-0.06982445884248462	0.013333832263545922	-5.2366384594008615	1.649075070074088e-7	-0.09595960993327285	-0.04368930775169638	Linear model with fixed effect
(Intercept)	0.6574463972249879	0.029718109843044314	22.122752782639264	1.4725711581124585e-107	0.5991975499840368	0.7156952444659389	Linear model assets weighted
treatmentTreatment	-0.2820314381029833	0.10882569551439598	-2.591588657163003	0.00955816190548149	-0.49533475205489574	-0.06872812415107088	Linear model assets weighted
postPost	-0.01059222587864584	0.020087046545020637	-0.5273162410863005	0.5979780168946636	-0.0499637509151426	0.02877929915785092	Linear model assets weighted
treatmentTreatment:postPost	-0.08251661681766041	0.03850317529844306	-2.1431119947397455	0.032112371732871105	-0.15798459200503595	-0.007048641630284888	Linear model assets weighted
treatmentTreatment:postPost	-0.08213068595284274	0.03886992058507117	-2.112962535467253	0.034603974632545394	NA	NA	Linear model assets weighted with fixed effect
(Intercept)	212.74132803717362	10.272697978845367	20.709391873028217	1.3629659418826927e-94	192.60637644911307	232.87627962523416	Event study
anio_fiscal	-0.10527926768571867	0.005100643913360535	-20.640387659674115	5.579141628828405e-94	-0.11527675991949633	-0.09528177545194101	Event study
treatmentTreatment	0.023620669728526483	0.01172069955605683	2.0152952147229284	0.04388285928610461	6.47569708902191e-4	0.04659376974815077	Event study
i(anio_fiscal, treatment, ref = 2014)2012:Control	-0.3118069736802031	0.011326916523587964	-27.527966064804524	1.0271962789010053e-164	-0.33400824118695804	-0.28960570617344816	Event study
i(anio_fiscal, treatment, ref = 2014)2012:Treatment	-0.32318551236445875	0.015731712306152185	-20.543568689472597	3.999846083223562e-93	-0.3540203783688882	-0.2923506463600293	Event study
i(anio_fiscal, treatment, ref = 2014)2013:Control	-0.17537043003670222	0.006400169344411918	-27.40090466353374	3.0976727281159056e-163	-0.1879150507556701	-0.16282580931773433	Event study
i(anio_fiscal, treatment, ref = 2014)2013:Treatment	-0.18733776511435857	0.011049078623970508	-16.95505765593316	3.580710005249517e-64	-0.2089944578005896	-0.16568107242812755	Event study
i(anio_fiscal, treatment, ref = 2014)2015:Control	0.042539643038141034	0.006317104592759284	6.734041270568848	1.680673744687293e-11	0.030157832980660933	0.05492145309562113	Event study
i(anio_fiscal, treatment, ref = 2014)2015:Treatment	-0.026175307622232878	0.009825810929350315	-2.6639335735685274	0.0077275157980806605	-0.04543434042776483	-0.006916274816700926	Event study
i(anio_fiscal, treatment, ref = 2014)2016:Control	0.008551740100169512	0.011786792933493396	0.7255357880996496	0.46812920473618447	-0.01455090592165568	0.031654386121994706	Event study
i(anio_fiscal, treatment, ref = 2014)2016:Treatment	-0.09431864929066013	0.008565432868948388	-11.011544977789312	3.818780817122479e-28	-0.11110728422397713	-0.07753001435734312	Event study
i(anio_fiscal, treatment, ref = 2014)2017:Control	0.0737945320656032	0.016597449206523767	4.446136942331936	8.774983258292734e-6	0.04126278267057114	0.10632628146063526	Event study
anio_fiscal2013	0.03292704516389489	0.009323141986758982	3.531754124377695	4.135886552065109e-4	0.014653099327534405	0.05120099100025538	Event study with fixed effects
anio_fiscal2014	0.11658870037994018	0.010698094631239248	10.898080863810302	1.3665335250405015e-27	0.0956197607111917	0.13755764004868867	Event study with fixed effects
anio_fiscal2015	-0.0143311142691603	0.01475767146422694	-0.9710959011317858	0.33151032967775207	-0.043257080364184394	0.014594851825863793	Event study with fixed effects
anio_fiscal2016	-0.18651208310950101	0.016983229726203343	-10.982132734254453	5.432372548183039e-28	-0.2198002836521804	-0.15322388256682162	Event study with fixed effects
anio_fiscal2017	-0.20077523648435616	0.01765454984085977	-11.372435904294827	6.844556214933695e-30	-0.23537926675820492	-0.1661712062105074	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2012:Control	0.018424820181074553	0.011681886767506257	1.5772127009760184	0.11475979602365226	-0.004472414073116614	0.04132205443526572	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2013:Control	0.0157542774831451	0.010179023335960283	1.5477199494659428	0.12170294696542244	-0.004197249735100227	0.035705804701390426	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2015:Control	0.06956976814210007	0.011564756808288328	6.015670653120887	1.8174173980284083e-9	0.046902115989479756	0.09223742029472039	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2016:Control	0.10089426777539512	0.0157614639715989	6.401325914724662	1.5688589786135717e-10	0.07000080510714375	0.1317877304436465	Event study with fixed effects
i(anio_fiscal, treatment, ref = 2014)2017:Control	0.07484600647419452	0.016448513230473114	4.550320471246732	5.38271708137941e-6	0.04260588396085979	0.10708612898752926	Event study with fixed effects
(Intercept)	-0.1514754295349121	NA	NA	NA	NA	NA	Event study assets weighted
anio_fiscal	4.336843267083168e-4	NA	NA	NA	NA	NA	Event study assets weighted
treatmentTreatment	-0.3104677146589396	0.11861928826083667	-2.61734595790391	0.008861647584471671	-0.5429572475219542	-0.07797818179592492	Event study assets weighted
anio_fiscal::2012:treatment::Control	-0.0872177816927433	NA	NA	NA	NA	NA	Event study assets weighted
anio_fiscal::2012:treatment::Treatment	-0.05088539654389024	NA	NA	NA	NA	NA	Event study assets weighted
anio_fiscal::2013:treatment::Control	-0.07870228565298021	NA	NA	NA	NA	NA	Event study assets weighted
anio_fiscal::2013:treatment::Treatment	-0.029073365731164813	NA	NA	NA	NA	NA	Event study assets weighted
