term	estimate	std.error	statistic	p.value	conf.low	conf.high	model	population
(Intercept)	278150.505742606	12297.734765057277	22.618027714578904	1.0031227127182616e-109	254043.60652048409	302257.40496472793	Linear model	all
treatment	98921.93747670778	31949.583814767542	3.0961886092232818	0.001967285314729676	36292.07824443706	161551.7967089785	Linear model	all
postPost	7769.343904819493	12283.87509528233	0.632483141073564	0.5270899650548923	-16310.386601364127	31849.074411003112	Linear model	all
treatment:postPost	-77128.74721493726	29553.64647813942	-2.609787840292017	0.0090773393466887509	-135061.9187221866	-19195.575707687938	Linear model	all
postPost	6216.020341097972	12280.996571255762	0.5061495054600743	0.612769289963472	-17858.884566357025	30290.925248552972	Linear model with fixed effect	all
treatment:postPost	-76980.65658778828	29525.56523901537	-2.6072542884315486	0.009148526506398509	-134860.74566230792	-19100.567513268637	Linear model with fixed effect	all
(Intercept)	637623.4515073708	23671.07092419872	26.93682316060885	8.040318795918613e-153	591221.7253235567	684025.1776911849	Linear model assets weighted	all
treatment	9116.519248250994	49236.040126630935	0.18515947311774214	0.853108822356326	-87399.48797623198	105632.52647273395	Linear model assets weighted	all
postPost	45047.70209635901	32294.841803828203	1.39488845834876	0.16308963443106045	-18258.956538966573	108354.3607316846	Linear model assets weighted	all
treatment:postPost	-152719.07596486155	61004.32220191262	-2.503414027933802	0.012320653233991768	-272304.1113824402	-33134.040547282886	Linear model assets weighted	all
treatment:postPost	-152542.63727607435	61090.05734828596	-2.4970125073937965	0.012524453911758066	NA	NA	Linear model assets weighted with fixed effect	all
(Intercept)	-2929867.902755611	7748937.480524736	-0.3780993084689604	0.7053672297166611	-18119890.593524072	12260154.788012851	Event study	all
anio_fiscal	1594.3786845748898	3848.860365182783	0.41424695450056226	0.6787047798730306	-5950.433288377926	9139.190657527706	Event study	all
treatment	157946.16668914785	33904.97848303451	4.658494821584432	3.23868703274104e-6	91483.19756832394	224409.13580997178	Event study	all
i(anio_fiscal, treatment, ref = 2014)2012	-119638.52875035867	31243.4057349903	-3.829240952959631	1.2955744141547476e-4	-180884.0921897543	-58392.96531096306	Event study	all
i(anio_fiscal, treatment, ref = 2014)2013	-67658.38854026336	25778.782767602228	-2.624576542275448	0.008692787125179593	-118191.80633649936	-17124.970744027363	Event study	all
i(anio_fiscal, treatment, ref = 2014)2015	-61122.825472953584	29399.042747111056	-2.0790753630561634	0.037643397822449264	-118752.93638013932	-3492.7145657678557	Event study	all
i(anio_fiscal, treatment, ref = 2014)2016	-187046.24056051267	31503.178841837725	-5.937376716793619	3.0216946222227655e-9	-248801.02986440662	-125291.45125661872	Event study	all
i(anio_fiscal, treatment, ref = 2014)2017	-158160.92863199624	39290.57359183489	-4.025416637461975	5.741907675926508e-5	-235181.1273228837	-81140.72994110879	Event study	all
anio_fiscal2013	11577.733670596695	7972.537043430661	1.4522019286365941	0.14649499005327427	-4051.137841431497	27206.605182624888	Event study with fixed effects	all
anio_fiscal2014	36730.95255989395	10199.229873255024	3.601345691424394	3.189983171345399e-4	16737.009309158057	56724.895810629845	Event study with fixed effects	all
anio_fiscal2015	41389.02751172971	14282.036437622284	2.8979780084233058	0.0037686514480692423	13391.40126079502	69386.65376266441	Event study with fixed effects	all
anio_fiscal2016	18893.919046315103	17479.825643974913	1.080898598827135	0.2797833678420017	-15372.456582186598	53160.2946748168	Event study with fixed effects	all
anio_fiscal2017	7524.300235406984	18112.754941193907	0.41541445571564817	0.6778525953681132	-27982.83107833608	43031.431549150046	Event study with fixed effects	all
i(anio_fiscal, treatment, ref = 2014)2012	-101520.12151263644	30924.939487651773	-3.282791274439618	0.0010334188063031173	-162143.4717883196	-40896.77123695326	Event study with fixed effects	all
i(anio_fiscal, treatment, ref = 2014)2013	-42018.96253559642	25528.706349783297	-1.6459495424433486	0.0998237537023879	-92063.86909866135	8025.944027468511	Event study with fixed effects	all
i(anio_fiscal, treatment, ref = 2014)2015	-67063.34667853433	30507.309196544313	-2.198271445261743	0.027965808643357213	-126868.00020515345	-7258.693151915206	Event study with fixed effects	all
i(anio_fiscal, treatment, ref = 2014)2016	-172769.63663500722	33061.81513443391	-5.2256549113381094	1.7908675475637512e-7	-237581.98656523065	-107957.28670478381	Event study with fixed effects	all
i(anio_fiscal, treatment, ref = 2014)2017	-130347.54900816346	39317.11386250189	-3.3152878276876905	9.206350819489699e-4	-207422.4020233847	-53272.695992942245	Event study with fixed effects	all
(Intercept)	-29937419.08981757	19933831.058802314	-1.5018397116693685	0.1331385096733215	-69007010.03897603	9132171.859340891	Event study assets weighted	all
anio_fiscal	15188.677015247984	9900.51107530983	1.5341306019166958	0.12499752618124005	-4215.968120899204	34593.32215139517	Event study assets weighted	all
treatment	116958.32345942699	47511.01326310956	2.4617097263686554	0.013827652731679614	23838.448594727437	210078.19832412654	Event study assets weighted	all
anio_fiscal::2012:treatment	-208244.71951349132	58071.71698419479	-3.5859921202290037	3.3579909788208917e-4	-322063.19332291605	-94426.24570406659	Event study assets weighted	all
anio_fiscal::2013:treatment	-120589.75156783237	49734.23743840632	-2.4246828297544023	0.015321766197501734	-218067.06574567233	-23112.43738999241	Event study assets weighted	all
anio_fiscal::2015:treatment	-113994.08990991686	60010.98262617113	-1.8995537970112057	0.05749170040385041	-231613.45453407115	3625.2747142374283	Event study assets weighted	all
anio_fiscal::2016:treatment	-343845.9426978335	59369.81470417805	-5.791595348766281	6.972095896762499e-9	-460208.641286839	-227483.24410882808	Event study assets weighted	all
anio_fiscal::2017:treatment	-326747.3059416263	74002.34686569367	-4.415364103717382	1.0084011380766655e-5	-471789.24056982645	-181705.37131342618	Event study assets weighted	all
anio_fiscal::2012:treatment	-135081.95724620495	59889.48746384401	-2.2555203419924994	0.024100686914602633	-252463.19572790223	-17700.718764507663	Event study assets weighted with fixed effects	all
anio_fiscal::2013:treatment	-58496.60544845712	51416.28909185062	-1.1377057053642698	0.25524339026280884	-159270.68028718396	42277.4693902697	Event study assets weighted with fixed effects	all
anio_fiscal::2015:treatment	-108884.11277077309	64097.527819576746	-1.6987256213260313	0.08937089357399032	-234512.95879519766	16744.733253651488	Event study assets weighted with fixed effects	all
anio_fiscal::2016:treatment	-302458.5412220645	66491.193932965165	-4.548851108418899	5.393958849780296e-6	-432778.88661974436	-172138.1958243847	Event study assets weighted with fixed effects	all
anio_fiscal::2017:treatment	-238202.07627215685	76881.26015358954	-3.0983112893348608	0.0019462687760013937	-388886.5772592466	-87517.57528506705	Event study assets weighted with fixed effects	all
(Intercept)	188788.67637316376	28751.812803526453	6.566148634287455	7.064572065930932e-11	132391.30960972686	245186.04313660067	Linear model	treat_a
treatment	272663.3367172068	53176.50738806771	5.127514951807267	3.3125154137925676e-7	168356.34881153872	376970.3246228749	Linear model	treat_a
postPost	14744.712220591324	27531.028103241326	0.5355670760023443	0.5923360358686003	-39258.05622824024	68747.48066942289	Linear model	treat_a
treatment:postPost	-91961.79822767859	50262.54539340866	-1.8296287525410182	0.06750099606132462	-190552.98016067612	6629.383705318949	Linear model	treat_a
postPost	20033.428947965167	28047.73526658318	0.71426190947522	0.47519848798901665	-34992.35956234514	75059.21745827548	Linear model with fixed effect	treat_a
treatment:postPost	-95677.19366079317	51184.86686939372	-1.8692476802748879	0.061821854601170664	-196094.8435178669	4740.456196280546	Linear model with fixed effect	treat_a
(Intercept)	642698.885210953	87991.88329646237	7.304070115712503	4.4846780061464745e-13	470100.7068495709	815297.063572335	Linear model assets weighted	treat_a
treatment	62031.286464724355	105128.47284085264	0.5900521979295714	0.5552432437128212	-144180.72112592	268243.2940553687	Linear model assets weighted	treat_a
postPost	127552.63172462568	125827.85502208964	1.0137074314922816	0.310883496351355	-119261.70785214624	374366.9713013976	Linear model assets weighted	treat_a
treatment:postPost	-225864.8440235703	144921.04263802394	-1.558537255267501	0.11931384118139986	-510130.9266266771	58401.2385795365	Linear model assets weighted	treat_a
treatment:postPost	-220246.13313842405	145410.4540033382	-1.5146512996470518	0.1298607335372935	NA	NA	Linear model assets weighted with fixed effect	treat_a
(Intercept)	-3903276.420963752	17305921.994903836	-0.22554570753948677	0.8215851322396717	-37849326.48073006	30042773.638802554	Event study	treat_a
anio_fiscal	2034.9518010363856	8597.796714970746	0.236682939652791	0.8129347045508908	-14829.866945750819	18899.77054782359	Event study	treat_a
treatment	335744.6115984686	54678.455381243955	6.1403455759219785	1.0493375504296794e-9	228491.2919481786	442997.9312487586	Event study	treat_a
i(anio_fiscal, treatment, ref = 2014)2012	-131834.37775229657	49127.10916360991	-2.6835362388868322	0.007363964517137724	-228198.5765190883	-35470.178985504856	Event study	treat_a
i(anio_fiscal, treatment, ref = 2014)2013	-75593.40570430516	40710.300146245856	-1.8568619104439614	0.06352439544017711	-155447.79815560154	4260.986746991242	Event study	treat_a
i(anio_fiscal, treatment, ref = 2014)2015	-45270.44182014942	49663.63638807359	-0.9115410210078945	0.36215511078840845	-142687.053745017	52146.17010471818	Event study	treat_a
i(anio_fiscal, treatment, ref = 2014)2016	-219144.54870616758	51096.77748304035	-4.288813492766826	1.909636182386432e-5	-319372.30697543547	-118916.79043689973	Event study	treat_a
i(anio_fiscal, treatment, ref = 2014)2017	-192531.47580351998	67363.21115782022	-2.8581101241217914	0.004319884929718125	-324666.2987169339	-60396.65289010608	Event study	treat_a
anio_fiscal2013	-39620.84341748152	30531.43707780697	-1.2977064694501903	0.19462898714669724	-99519.6856901916	20277.998855228565	Event study with fixed effects	treat_a
anio_fiscal2014	-33423.95527052749	29536.387324052044	-1.1316196156227178	0.2580126564710341	-91370.6349869264	24522.72444587142	Event study with fixed effects	treat_a
anio_fiscal2015	-15117.609593543457	37860.315219393735	-0.3992996229941463	0.6897410386049346	-89394.78966673385	59159.570479646936	Event study with fixed effects	treat_a
anio_fiscal2016	-2988.147954925004	47723.0996820506	-0.06261428898862773	0.950083717464812	-96614.87156230574	90638.57565245572	Event study with fixed effects	treat_a
anio_fiscal2017	2307.900300761937	44203.147085877776	0.05221122143810606	0.9583687808920978	-84413.11871013157	89028.91931165544	Event study with fixed effects	treat_a
i(anio_fiscal, treatment, ref = 2014)2012	-190058.5511614037	53234.61496716624	-3.5702061765380853	3.7030662901076637e-4	-294498.17505596887	-85618.92726683854	Event study with fixed effects	treat_a
i(anio_fiscal, treatment, ref = 2014)2013	-72757.07034415723	41163.964180580304	-1.7674942584485442	0.07739080770923583	-153515.59446762025	8001.4537793057825	Event study with fixed effects	treat_a
i(anio_fiscal, treatment, ref = 2014)2015	-65299.910366375414	53301.249296955866	-1.2251103159434729	0.22076575638995383	-169870.26244120425	39270.44170845343	Event study with fixed effects	treat_a
i(anio_fiscal, treatment, ref = 2014)2016	-253353.67527648015	59675.528266510686	-4.245520444243134	2.3431577890772554e-5	-370429.56155287963	-136277.78900008067	Event study with fixed effects	treat_a
i(anio_fiscal, treatment, ref = 2014)2017	-227079.7404607025	73607.32808511936	-3.0850153968108716	0.0020803461056647116	-371488.0669947668	-82671.4139266382	Event study with fixed effects	treat_a
(Intercept)	-63521402.35569924	75436718.99768382	-0.8420488483552628	0.3997606113753056	-211374654.703028	84331849.99162951	Event study assets weighted	treat_a
anio_fiscal	31882.80876155733	37477.539529096815	0.8507177675525939	0.3949261509249685	-41571.81894464862	105337.43646776328	Event study assets weighted	treat_a
treatment	124845.4820988992	112587.56997555327	1.108874471009611	0.2674843382935543	-95822.10016006828	345513.06435786665	Event study assets weighted	treat_a
anio_fiscal::2012:treatment	-151413.21893803758	104716.01871776246	-1.4459413258074345	0.14819365950887958	-356652.84422927414	53826.40635319898	Event study assets weighted	treat_a
anio_fiscal::2013:treatment	-89053.23924155883	75629.4773328309	-1.1774937812891726	0.2389984781809773	-237284.29098349574	59177.81250037809	Event study assets weighted	treat_a
anio_fiscal::2015:treatment	-71593.35023064679	93774.66915029059	-0.7634615070292139	0.4451882103818974	-255388.32442737557	112201.623966082	Event study assets weighted	treat_a
anio_fiscal::2016:treatment	-376923.6656300643	108007.86123053018	-3.4897799228295496	4.8341847718609316e-4	-588615.1836891035	-165232.1475710252	Event study assets weighted	treat_a
anio_fiscal::2017:treatment	-374521.33139707684	150960.92585686184	-2.4809157023334008	0.013104536021117478	-670399.3091493474	-78643.35364480631	Event study assets weighted	treat_a
anio_fiscal::2012:treatment	-375610.6467321174	143738.7602940575	-2.6131479495419447	0.008971245692638704	-657333.4400909059	-93887.85337332886	Event study assets weighted with fixed effects	treat_a
anio_fiscal::2013:treatment	-88416.94579875289	82997.97898522654	-1.0652903465817032	0.28674455987475894	-251089.99539940912	74256.10380190334	Event study assets weighted with fixed effects	treat_a
anio_fiscal::2015:treatment	-130543.61572736091	135770.57951253036	-0.9615014990439291	0.33630007211931695	-396649.0617320521	135561.83027733027	Event study assets weighted with fixed effects	treat_a
anio_fiscal::2016:treatment	-506010.028848186	195121.80036457145	-2.593303402811688	0.00950588696138297	-888441.7301613603	-123578.32753501169	Event study assets weighted with fixed effects	treat_a
anio_fiscal::2017:treatment	-491007.7858461719	217060.14601938514	-2.2620817079995934	0.023692355529278713	-916437.8545231719	-65577.71716917196	Event study assets weighted with fixed effects	treat_a
(Intercept)	188788.6763731621	28732.099845316894	6.570653637900857	6.356559333949891e-11	132440.9993718878	245136.3533744364	Linear model	treat_b
treatment	194971.3611755782	42744.181117163746	4.561354459947491	5.387597970597027e-6	111144.02783619183	278798.6945149646	Linear model	treat_b
postPost	14744.712220592533	27512.152145395725	0.535934526047615	0.5920628654113764	-39210.47626352907	68699.90070471413	Linear model	treat_b
treatment:postPost	-74844.21709414985	39701.74981354873	-1.8851616728643104	0.059551572303441956	-152704.91599617864	3016.481807878925	Linear model	treat_b
postPost	20033.42894796446	28043.22181780824	0.7143768671844498	0.4750946118237144	-34970.38054603638	75037.2384419653	Linear model with fixed effect	treat_b
treatment:postPost	-82088.80872570418	40001.65831341804	-2.052135141061603	0.040313067141363616	-160547.8248690684	-3629.792582339942	Linear model with fixed effect	treat_b
