term	estimate	std.error	statistic	p.value	conf.low	conf.high	model	population
(Intercept)	694853.3730289472	101608.18149690774	6.838557316864231	9.40853599552394e-12	495635.74789467966	894070.9981632147	Linear model	all
treatment	724625.602712533	114650.65912465026	6.3202916428479226	2.9416210703714553e-10	499836.30233925185	949414.9030858141	Linear model	all
postPost	134229.37420000913	127503.79485583419	1.0527480719438933	0.29252951871976146	-115760.36907237835	384219.1174723966	Linear model	all
treatment:postPost	-116754.72959219794	134823.36102349753	-0.8659829328231142	0.38655918471814066	-381095.54742819624	147586.0882438004	Linear model	all
postPost	137182.1425571594	142120.31448641117	0.9652535814665402	0.33450693414203814	-141497.3453609599	415861.6304752787	Linear model with fixed effect	all
treatment:postPost	-178966.08229782284	145438.63126375727	-1.2305264477720679	0.21861053554055082	-464152.3586620748	106220.19406642913	Linear model with fixed effect	all
(Intercept)	950036.128000609	147659.14880185702	6.43398079773206	1.4126715625872367e-10	660528.8804513691	1239543.375549849	Linear model assets weighted	all
treatment	1584909.7217254213	155868.42939187505	10.168253622038728	5.918447831078347e-24	1279306.9850225446	1890512.458428298	Linear model assets weighted	all
postPost	128982.26837283818	181852.21603366587	0.7092697091409653	0.47820460923360064	-227565.46301957153	485529.9997652479	Linear model assets weighted	all
treatment:postPost	-174262.36688451018	190757.69622398276	-0.9135273193900172	0.3610285209305403	-548270.5880530231	199745.8542840027	Linear model assets weighted	all
treatment	15127658.308946416	78594110737474.14	1.9247826798978537e-7	0.9999998464245616	-154041611314743.72	154041641570060.34	Linear model assets weighted with fixed effect	all
treatment:postPost	-264979.3981245628	223402.51085711602	-1.1861075200450122	0.23557984114906114	-702840.2734603286	172881.4772112029	Linear model assets weighted with fixed effect	all
(Intercept)	-30385813.55917629	72611799.28965303	-0.4184693652606702	0.6756298177544362	-172751868.95985106	111980241.84149846	Event study	all
anio_fiscal	15463.346322309671	36041.08625077151	0.4290477322108642	0.6679150617998684	-55200.47597755984	86127.16862217919	Event study	all
treatment	678562.8979755673	94692.49978547583	7.165962452283332	9.386962472028264e-13	492904.3989110986	864221.3970400359	Event study	all
i(anio_fiscal, treatment, ref = 2014)2012	3324.7845288971616	82395.47247520859	0.04035154395039768	0.9678151771340511	-158223.59347475675	164873.1625325511	Event study	all
i(anio_fiscal, treatment, ref = 2014)2013	-10000.449519835025	46101.311440983955	-0.21692331968987436	0.8282808268799436	-100388.81508656088	80387.91604689084	Event study	all
i(anio_fiscal, treatment, ref = 2014)2015	-101419.32632959119	48779.44840698021	-2.079140491368868	0.03767754852272609	-197058.57122173748	-5780.081437444882	Event study	all
i(anio_fiscal, treatment, ref = 2014)2016	14561.586349196092	91328.59572576226	0.15944169767945432	0.8733301471120121	-164501.4866769045	193624.65937529667	Event study	all
i(anio_fiscal, treatment, ref = 2014)2017	39449.64674779183	124112.75281826346	0.31785328946459984	0.7506153079078715	-203891.56248420404	282790.8559797877	Event study	all
anio_fiscal2013	-7313.877835577524	48300.25911154183	-0.1514252298044049	0.8796519865706186	-102024.55021549395	87396.79454433889	Event study with fixed effects	all
anio_fiscal2014	-277109.68963628757	144668.0409282087	-1.915486570899255	0.05553959910505832	-560785.3402483105	6565.960975735274	Event study with fixed effects	all
anio_fiscal2015	-60464.24730793977	191123.07067659035	-0.316362891690112	0.7517523686015888	-435232.30992416386	314303.81530828436	Event study with fixed effects	all
anio_fiscal2016	-19822.521693847546	207048.66430750195	-0.09573846689688266	0.9237356360551086	-425818.65034072625	386173.60695303115	Event study with fixed effects	all
anio_fiscal2017	212969.34051804486	198888.8609048446	1.0707957175134954	0.28436026359887573	-177026.45022238695	602965.1312584766	Event study with fixed effects	all
i(anio_fiscal, treatment, ref = 2014)2012	-391715.17640217853	148327.65122890146	-2.6408776324360304	0.008318433344733518	-682566.857921751	-100863.49488260603	Event study with fixed effects	all
i(anio_fiscal, treatment, ref = 2014)2013	-336705.7479420297	139994.76829259322	-2.405130934881114	0.01623584561123539	-611217.7045765177	-62193.7913075416	Event study with fixed effects	all
i(anio_fiscal, treatment, ref = 2014)2015	-287583.79049790883	113765.072035381	-2.52787420033866	0.011534067166578385	-510662.6448149828	-64504.93618083492	Event study with fixed effects	all
i(anio_fiscal, treatment, ref = 2014)2016	-368902.25818983297	167028.563012591	-2.2086178048602636	0.027287804744745993	-696424.0520800345	-41380.46429963142	Event study with fixed effects	all
