term	estimate	std.error	statistic	p.value	conf.low	conf.high	model	population
(Intercept)	0.6546559802899776	0.005152249866272721	127.06215678230949	0	0.644557338174163	0.6647546224057922	Linear model	all
treatment	0.014666113536054258	0.012392021631960277	1.1835125834697438	0.23661568215376805	-0.009622807770305324	0.03895503484241384	Linear model	all
postPost	-0.11211012528498764	0.004751761363198178	-23.593382898658824	6.221239067471895e-122	-0.12142379187185455	-0.10279645869812072	Linear model	all
treatment:postPost	-0.07330136761868697	0.013500005475032752	-5.429728732647728	5.6888667808515974e-8	-0.09976198723000247	-0.046840748007371466	Linear model	all
postPost	-0.11338031172472043	0.0045984550464537605	-24.65617486293731	1.4183623531798164e-132	-0.12239357325732848	-0.10436705019211238	Linear model with fixed effect	all
treatment:postPost	-0.06982445884248462	0.013333832263545922	-5.2366384594008615	1.649075070074088e-7	-0.09595960993327285	-0.04368930775169638	Linear model with fixed effect	all
(Intercept)	0.6638319837062708	0.008358115991733828	79.4236385763012	0	0.647449699392865	0.6802142680196767	Linear model assets weighted	all
treatment	-0.006658740869459043	0.017692019120671604	-0.3763697531662102	0.7066447594160603	-0.041335896295359054	0.028018414556440968	Linear model assets weighted	all
postPost	-0.045129786114437395	0.006568880983989198	-6.8702395772484595	6.537736349623446e-12	-0.05800508911418824	-0.03225448311468655	Linear model assets weighted	all
treatment:postPost	-0.12182784708668859	0.01858605179323836	-6.554799719809766	5.664307372951221e-11	-0.15825734687368	-0.08539834729969717	Linear model assets weighted	all
treatment:postPost	-0.11600379314360723	0.018493165046571777	-6.272792831917745	3.546286291458933e-10	NA	NA	Linear model assets weighted with fixed effect	all
(Intercept)	68.98248771847956	3.1740685903280217	21.733143363278934	6.635154664129151e-104	62.76117008866764	75.20380534829148	Event study	all
anio_fiscal	-0.03394556951972475	0.0015758614200179657	-21.540961082312524	4.009429287350596e-102	-0.03703432899529898	-0.030856810044150522	Event study	all
treatment	0.116392882086154	0.011729575052449282	9.923026330084287	3.5968225057445046e-23	0.09340238582329177	0.13938337834901623	Event study	all
i(anio_fiscal, treatment, ref = 2014)2012	-0.18051811605272342	0.011455099820609979	-15.758755391021193	1.0144317005056342e-55	-0.2029706284786919	-0.15806560362675492	Event study	all
i(anio_fiscal, treatment, ref = 2014)2013	-0.11600406696104963	0.009673183348144297	-11.992336213011392	4.6601270210745103e-33	-0.13496394271281906	-0.0970441912092802	Event study	all
